,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1314,3/22/2020,152540,0.0,32.0,1,34,Silver,0.0,2,,1969.64
1315,3/23/2020,152541,0.0,28.0,1,12,Platinum,0.0,1,1.0,1105.48
1316,3/23/2020,152542,0.0,50.0,1,28,Missing,2.0,0,0.0,2541.8
1317,3/23/2020,152543,0.0,47.0,0,41,Silver,0.0,1,1.0,1735.23
1318,3/23/2020,152544,0.0,32.0,0,16,Basic,2.0,0,0.0,2940.55
1319,3/24/2020,152545,0.0,68.0,1,24,Missing,3.0,1,1.0,2401.06
1320,3/24/2020,152546,1.0,55.0,0,2,Basic,3.0,1,0.0,1855.15
1321,3/24/2020,152547,1.0,25.0,1,47,Basic,0.0,0,1.0,450.85
1322,3/24/2020,152548,0.0,21.0,1,20,Silver,1.0,0,1.0,283.61
1323,3/24/2020,152549,0.0,32.0,0,8,Basic,3.0,1,1.0,200.88
1324,3/24/2020,152550,0.0,71.0,1,16,Silver,2.0,0,0.0,1364.29
1325,3/25/2020,152551,0.0,77.0,1,9,Platinum,1.0,2,1.0,1844.08
1326,3/25/2020,152552,1.0,38.0,0,12,Missing,1.0,2,1.0,
1327,3/25/2020,152553,1.0,47.0,0,32,Basic,1.0,1,0.0,1877.79
1328,3/26/2020,152554,0.0,49.0,1,6,Basic,0.0,1,1.0,485.26
1329,3/26/2020,152555,0.0,61.0,1,18,Basic,1.0,2,1.0,250.49
1330,3/27/2020,152556,0.0,77.0,1,42,Basic,0.0,1,1.0,1838.09
1331,3/27/2020,152557,0.0,17.0,1,0,Platinum,1.0,2,1.0,1578.58
1332,3/27/2020,152558,1.0,77.0,0,5,Missing,2.0,1,0.0,2826.56
1333,3/27/2020,152559,0.0,19.0,0,46,Silver,0.0,2,0.0,2730.17
1334,3/29/2020,152560,1.0,38.0,1,26,Platinum,2.0,0,1.0,
1335,3/30/2020,152561,0.0,60.0,1,25,Silver,2.0,1,,428.95
1336,3/30/2020,152562,0.0,59.0,0,48,Basic,1.0,0,0.0,123.42
1337,3/31/2020,152563,1.0,45.0,0,15,Basic,1.0,1,1.0,2534.05
1338,3/31/2020,152564,0.0,36.0,1,46,Basic,1.0,1,1.0,590.22
1339,3/31/2020,152565,1.0,45.0,0,12,Basic,1.0,2,0.0,1364.74
1340,3/31/2020,152566,1.0,58.0,0,18,Basic,0.0,0,1.0,76.54
1341,3/31/2020,152567,1.0,77.0,0,45,Gold,1.0,0,1.0,426.6
1342,4/1/2020,152568,1.0,55.0,0,31,Basic,2.0,0,0.0,1112.58
1343,4/1/2020,152569,0.0,48.0,1,22,Basic,1.0,1,1.0,1689.39
1344,4/1/2020,152570,0.0,68.0,0,7,Basic,0.0,0,0.0,228.12
1345,4/2/2020,152571,0.0,24.0,1,47,Basic,0.0,1,1.0,1141.44
1346,4/3/2020,152572,0.0,49.0,1,5,Gold,0.0,2,1.0,840.99
1347,4/3/2020,152573,0.0,66.0,0,42,Platinum,1.0,0,0.0,1152.59
1348,4/4/2020,152574,0.0,32.0,0,10,Basic,0.0,1,1.0,857.79
1349,4/4/2020,152575,1.0,15.0,0,12,Platinum,2.0,1,1.0,2417.48
1350,4/4/2020,152576,0.0,26.0,0,40,Basic,0.0,0,0.0,256.89
1351,4/5/2020,152577,1.0,16.0,0,49,Gold,2.0,1,0.0,714.17
1352,4/5/2020,152578,0.0,21.0,1,35,Gold,1.0,0,1.0,
1353,4/5/2020,152579,0.0,71.0,0,27,Platinum,0.0,0,0.0,1561.04
1354,4/5/2020,152580,1.0,60.0,0,18,Platinum,3.0,1,0.0,
1355,4/6/2020,152581,0.0,18.0,0,3,Missing,0.0,0,0.0,754.73
1356,4/6/2020,152582,1.0,41.0,0,37,Basic,2.0,2,1.0,2865.28
1357,4/7/2020,152583,0.0,75.0,0,16,Basic,,0,0.0,2854.02
1358,4/7/2020,152584,0.0,16.0,1,11,Basic,1.0,2,0.0,1794.19
1359,4/8/2020,152585,0.0,44.0,1,35,Platinum,0.0,0,,2475.49
1360,4/8/2020,152586,1.0,69.0,0,13,Basic,0.0,0,0.0,1898.75
1361,4/9/2020,152587,0.0,33.0,1,16,Basic,3.0,1,0.0,669.93
1362,4/9/2020,152588,0.0,36.0,1,4,Basic,2.0,0,1.0,393.94
1363,4/9/2020,152589,0.0,19.0,1,25,Gold,0.0,0,1.0,214.11
1364,4/11/2020,152590,1.0,20.0,1,49,Basic,0.0,0,0.0,
1365,4/11/2020,152591,0.0,,0,37,Basic,1.0,0,1.0,962.34
1366,4/11/2020,152592,1.0,41.0,1,46,Basic,1.0,2,0.0,714.35
1367,4/11/2020,152593,1.0,65.0,1,43,Platinum,2.0,1,1.0,
1368,4/12/2020,152594,0.0,49.0,0,17,Platinum,0.0,0,0.0,2846.0
1369,4/13/2020,152595,1.0,64.0,1,13,Basic,0.0,0,,268.19
1370,4/13/2020,152596,1.0,60.0,0,36,Basic,0.0,2,1.0,2491.1
1371,4/13/2020,152597,1.0,51.0,1,17,Gold,2.0,0,1.0,1493.06
1372,4/13/2020,152598,1.0,56.0,0,10,Silver,1.0,0,1.0,1239.01
1373,4/13/2020,152599,0.0,28.0,0,20,Basic,0.0,1,0.0,1398.36
1374,4/14/2020,152600,1.0,64.0,1,46,Platinum,0.0,1,0.0,
1375,4/14/2020,152601,1.0,74.0,0,15,Platinum,2.0,2,0.0,473.24
1376,4/14/2020,152602,1.0,28.0,0,46,Silver,3.0,1,1.0,292.45
1377,4/14/2020,152603,1.0,58.0,1,11,Basic,2.0,2,1.0,741.93
1378,4/15/2020,152604,1.0,20.0,1,49,Basic,1.0,0,1.0,2582.51
1379,4/15/2020,152605,0.0,21.0,1,4,Silver,1.0,2,1.0,977.61
1380,4/15/2020,152606,0.0,34.0,0,20,Basic,0.0,0,0.0,247.8
1381,4/16/2020,152607,0.0,57.0,0,14,Basic,1.0,2,1.0,402.66
1382,4/16/2020,152608,0.0,35.0,1,5,Gold,0.0,0,1.0,395.99
1383,4/17/2020,152609,0.0,58.0,0,5,Basic,1.0,0,1.0,2903.98
1384,4/17/2020,152610,1.0,37.0,1,12,Platinum,2.0,1,1.0,1583.01
1385,4/17/2020,152611,0.0,51.0,0,29,Silver,1.0,0,0.0,1665.44
1386,4/18/2020,152612,0.0,73.0,0,22,Missing,2.0,0,1.0,2774.5
1387,4/18/2020,152613,0.0,42.0,0,36,Silver,3.0,1,1.0,2659.77
1388,4/18/2020,152614,0.0,33.0,0,36,Basic,1.0,0,,626.92
1389,4/19/2020,152615,1.0,50.0,0,28,Gold,2.0,0,1.0,586.68
1390,4/19/2020,152616,0.0,18.0,0,7,Silver,1.0,1,0.0,
1391,4/19/2020,152617,1.0,71.0,0,23,Basic,0.0,2,1.0,810.74
1392,4/20/2020,152618,0.0,42.0,0,12,Platinum,1.0,1,1.0,557.7
1393,4/20/2020,152619,1.0,75.0,0,31,Platinum,1.0,0,1.0,815.59
1394,4/20/2020,152620,0.0,29.0,1,31,Missing,2.0,0,0.0,1565.0
1395,4/21/2020,152621,1.0,38.0,0,30,Platinum,0.0,1,1.0,2469.32
1396,4/21/2020,152622,0.0,48.0,1,12,Basic,0.0,2,0.0,2790.76
1397,4/21/2020,152623,1.0,61.0,0,33,Basic,1.0,0,1.0,1198.33
1398,4/21/2020,152624,1.0,37.0,0,32,Basic,0.0,0,1.0,1847.18
1399,4/22/2020,152625,0.0,44.0,1,2,Basic,0.0,2,1.0,2873.01
1400,4/23/2020,152626,0.0,,1,8,Basic,0.0,0,1.0,644.43
1401,4/24/2020,152627,0.0,33.0,1,3,Silver,2.0,2,0.0,2721.75
1402,4/25/2020,152628,0.0,63.0,1,22,Basic,2.0,1,0.0,2562.56
1403,4/26/2020,152629,0.0,27.0,0,12,Platinum,1.0,0,0.0,693.59
1404,4/27/2020,152630,0.0,50.0,1,43,Basic,0.0,1,0.0,952.25
1405,4/27/2020,152631,1.0,41.0,1,4,Basic,0.0,0,0.0,224.65
1406,4/28/2020,152632,0.0,73.0,1,26,Silver,1.0,1,0.0,164.69
1407,4/28/2020,152633,0.0,53.0,0,22,Basic,2.0,0,0.0,1957.02
1408,4/29/2020,152634,1.0,55.0,0,49,Basic,1.0,0,1.0,2976.07
1409,4/29/2020,152635,1.0,53.0,0,7,Silver,2.0,0,0.0,1344.45
1410,4/29/2020,152636,1.0,39.0,1,5,Platinum,0.0,2,,2552.31
1411,4/29/2020,152637,0.0,55.0,0,23,Basic,0.0,1,1.0,720.13
1412,4/29/2020,152638,1.0,70.0,0,39,Basic,0.0,0,0.0,2793.46
1413,4/29/2020,152639,0.0,22.0,1,3,Gold,2.0,1,0.0,242.49
1414,4/30/2020,152640,0.0,45.0,1,6,Platinum,0.0,0,0.0,2511.86
1415,4/30/2020,152641,0.0,18.0,1,24,Silver,3.0,1,1.0,
1416,5/1/2020,152642,0.0,39.0,0,10,Gold,0.0,1,0.0,324.4
1417,5/1/2020,152643,0.0,27.0,1,31,Platinum,1.0,0,0.0,386.88
1418,5/3/2020,152644,1.0,33.0,1,40,Basic,1.0,2,0.0,409.17
1419,5/3/2020,152645,0.0,47.0,0,43,Silver,0.0,0,0.0,147.56
1420,5/3/2020,152646,1.0,21.0,1,23,Platinum,3.0,0,1.0,2921.43
1421,5/3/2020,152647,1.0,61.0,1,11,Missing,1.0,1,1.0,2677.17
1422,5/5/2020,152648,0.0,75.0,1,18,Missing,2.0,0,,234.49
1423,5/5/2020,152649,1.0,28.0,0,37,Silver,1.0,0,0.0,682.37
1424,5/5/2020,152650,1.0,64.0,0,12,Basic,1.0,1,1.0,1183.79
1425,5/5/2020,152651,0.0,72.0,0,38,Silver,0.0,0,1.0,891.19
1426,5/5/2020,152652,1.0,17.0,1,16,Silver,3.0,0,1.0,1809.36
1427,5/6/2020,152653,1.0,67.0,0,28,Basic,0.0,0,1.0,1838.74
1428,5/7/2020,152654,0.0,16.0,0,20,Silver,1.0,0,1.0,950.46
1429,5/7/2020,152655,0.0,72.0,0,23,Basic,2.0,0,1.0,348.16
1430,5/7/2020,152656,0.0,37.0,0,31,Basic,0.0,1,0.0,2003.85
1431,5/7/2020,152657,1.0,52.0,0,16,Platinum,1.0,2,1.0,1040.72
1432,5/7/2020,152658,1.0,17.0,0,39,Gold,0.0,1,1.0,580.48
1433,5/8/2020,152659,1.0,27.0,0,8,Gold,2.0,0,1.0,1877.91
1434,5/8/2020,152660,0.0,35.0,1,6,Platinum,0.0,2,0.0,1141.54
1435,5/9/2020,152661,1.0,57.0,1,32,Silver,1.0,0,0.0,1919.51
1436,5/9/2020,152662,0.0,76.0,1,12,Silver,0.0,0,1.0,
1437,5/10/2020,152663,0.0,33.0,1,17,Platinum,0.0,1,1.0,1859.43
1438,5/11/2020,152664,0.0,28.0,1,12,Basic,2.0,1,,2436.86
1439,5/11/2020,152665,0.0,54.0,0,7,Basic,1.0,0,1.0,1826.02
1440,5/11/2020,152666,1.0,42.0,1,15,Silver,2.0,0,1.0,1763.71
1441,5/12/2020,152667,1.0,59.0,1,16,Platinum,1.0,1,1.0,969.93
1442,5/12/2020,152668,0.0,72.0,0,36,Missing,0.0,1,1.0,1113.41
1443,5/12/2020,152669,0.0,45.0,0,49,Platinum,1.0,1,0.0,56.06
1444,5/13/2020,152670,0.0,76.0,0,36,Basic,1.0,0,0.0,1476.77
1445,5/13/2020,152671,1.0,22.0,0,18,Basic,2.0,0,0.0,2648.71
1446,5/13/2020,152672,0.0,28.0,0,0,Platinum,2.0,2,1.0,1424.7
1447,5/13/2020,152673,1.0,72.0,0,5,Basic,1.0,0,1.0,
1448,5/13/2020,152674,1.0,37.0,0,6,Silver,2.0,0,1.0,2940.37
1449,5/13/2020,152675,0.0,43.0,0,14,Silver,1.0,1,1.0,1889.07
1450,5/14/2020,152676,1.0,16.0,0,27,Basic,2.0,2,1.0,1047.63
1451,5/14/2020,152677,0.0,62.0,0,28,Basic,2.0,2,1.0,1914.37
1452,5/15/2020,152678,1.0,76.0,1,5,Silver,3.0,0,,1364.23
1453,5/15/2020,152679,0.0,64.0,1,32,Silver,2.0,0,1.0,1276.36
1454,5/15/2020,152680,0.0,16.0,0,41,Basic,0.0,0,1.0,701.22
1455,5/17/2020,152682,0.0,36.0,1,42,Basic,1.0,1,0.0,1943.78
1456,5/17/2020,152683,0.0,24.0,0,33,Basic,1.0,2,0.0,192.45
1457,5/18/2020,152684,1.0,61.0,1,32,Basic,0.0,1,,
1458,5/18/2020,152685,0.0,62.0,0,23,Silver,1.0,2,1.0,31.13
1459,5/18/2020,152686,1.0,37.0,0,3,Platinum,3.0,0,1.0,1927.09
1460,5/19/2020,152687,1.0,47.0,0,30,Basic,1.0,0,1.0,1708.52
1461,5/19/2020,152688,0.0,21.0,1,37,Silver,1.0,1,1.0,975.61
1462,5/19/2020,152689,0.0,71.0,1,49,Platinum,3.0,1,1.0,1190.23
1463,5/19/2020,152690,0.0,21.0,0,30,Basic,2.0,2,0.0,334.86
1464,5/19/2020,152691,0.0,32.0,0,44,Basic,1.0,0,0.0,570.48
1465,5/20/2020,152692,1.0,58.0,0,34,Basic,2.0,2,0.0,1746.89
1466,5/20/2020,152693,0.0,18.0,0,9,Basic,1.0,2,1.0,2926.09
1467,5/21/2020,152695,1.0,76.0,1,18,Basic,1.0,0,1.0,
1468,5/22/2020,152696,,48.0,0,32,Silver,2.0,2,,1001.32
1469,5/22/2020,152697,0.0,59.0,0,29,Silver,0.0,2,1.0,2571.83
1470,5/22/2020,152698,0.0,31.0,0,16,Silver,0.0,1,1.0,
1471,5/23/2020,152699,0.0,55.0,0,36,Platinum,3.0,1,0.0,114.52
1472,5/23/2020,152700,1.0,18.0,0,27,Basic,0.0,1,1.0,
1473,5/23/2020,152701,0.0,,0,46,Silver,0.0,1,1.0,
1474,5/23/2020,152702,0.0,39.0,0,40,Basic,2.0,0,1.0,
1475,5/24/2020,152703,1.0,,0,16,Basic,1.0,0,,1030.11
1476,5/24/2020,152704,0.0,35.0,0,29,Basic,2.0,0,1.0,2561.53
1477,5/24/2020,152705,1.0,48.0,0,22,Missing,0.0,1,0.0,138.99
1478,5/25/2020,152706,0.0,,1,48,Platinum,3.0,0,1.0,1504.44
1479,5/25/2020,152707,1.0,50.0,0,28,Gold,2.0,1,1.0,1729.95
1480,5/25/2020,152708,0.0,28.0,0,27,Gold,2.0,0,1.0,1056.61
1481,5/25/2020,152709,1.0,56.0,0,31,Basic,0.0,0,1.0,2901.83
1482,5/25/2020,152710,0.0,56.0,0,5,Basic,2.0,1,1.0,2557.1
1483,5/25/2020,152711,0.0,71.0,0,17,Basic,0.0,0,1.0,1322.31
1484,5/26/2020,152712,1.0,24.0,0,18,Platinum,3.0,0,0.0,244.89
1485,5/26/2020,152713,0.0,61.0,1,10,Basic,0.0,1,1.0,693.43
1486,5/27/2020,152714,0.0,27.0,1,5,Silver,1.0,1,0.0,1185.2
1487,5/27/2020,152715,1.0,33.0,0,40,Silver,0.0,1,1.0,
1488,5/28/2020,152716,0.0,63.0,1,37,Platinum,2.0,0,1.0,2409.86
1489,5/28/2020,152717,0.0,70.0,0,39,Missing,0.0,0,1.0,1317.93
1490,5/28/2020,152718,0.0,28.0,0,15,Silver,1.0,0,,1031.86
1491,5/29/2020,152719,0.0,53.0,0,14,Basic,2.0,0,1.0,2640.96
1492,5/29/2020,152720,0.0,71.0,0,11,Basic,0.0,2,0.0,228.71
1493,5/29/2020,152721,1.0,31.0,0,45,Basic,0.0,0,1.0,108.47
1494,5/30/2020,152722,0.0,73.0,1,29,Silver,0.0,0,0.0,1683.58
1495,5/30/2020,152723,0.0,54.0,1,12,Basic,1.0,1,1.0,1762.21
1496,5/30/2020,152724,1.0,63.0,0,34,Gold,1.0,0,1.0,645.51
1497,5/30/2020,152725,0.0,61.0,0,25,Basic,1.0,0,1.0,1755.41
1498,5/30/2020,152726,1.0,60.0,1,7,Gold,0.0,0,1.0,55.65
1499,5/31/2020,152727,1.0,56.0,1,6,Silver,1.0,0,0.0,1358.84
1500,5/31/2020,152728,0.0,50.0,1,30,Missing,0.0,2,1.0,1323.49
1501,5/31/2020,152729,0.0,63.0,1,24,Basic,2.0,2,0.0,2725.43
1502,6/1/2020,152730,0.0,59.0,0,48,Silver,0.0,1,0.0,50.83
1503,6/1/2020,152731,1.0,17.0,0,26,Platinum,1.0,0,0.0,547.97
1504,6/2/2020,152732,0.0,76.0,0,29,Basic,3.0,0,1.0,659.75
1505,6/2/2020,152733,1.0,63.0,0,24,Gold,0.0,0,1.0,809.09
1506,6/3/2020,152734,0.0,68.0,1,40,Platinum,0.0,0,1.0,2975.5
1507,6/3/2020,152735,1.0,19.0,0,18,Missing,1.0,2,0.0,1909.48
1508,6/3/2020,152736,0.0,24.0,0,39,Gold,0.0,1,0.0,
1509,6/3/2020,152737,1.0,56.0,0,48,Silver,1.0,0,1.0,731.05
1510,6/3/2020,152738,1.0,60.0,1,46,Missing,1.0,2,1.0,2403.94
1511,6/4/2020,152739,1.0,16.0,0,18,Basic,2.0,0,1.0,994.84
1512,6/5/2020,152740,1.0,25.0,0,14,Basic,1.0,0,0.0,
1513,6/5/2020,152741,0.0,17.0,0,14,Missing,1.0,2,1.0,619.26
1514,6/5/2020,152742,1.0,78.0,0,20,Basic,0.0,0,1.0,1150.72
1515,6/6/2020,152743,1.0,54.0,1,47,Platinum,2.0,2,1.0,964.18
1516,6/6/2020,152744,0.0,44.0,1,29,Basic,3.0,0,0.0,1972.91
1517,6/6/2020,152745,0.0,70.0,0,20,Silver,1.0,2,,2444.49
1518,6/7/2020,152746,0.0,35.0,1,9,Basic,0.0,1,1.0,189.69
1519,6/7/2020,152747,1.0,63.0,1,16,Platinum,1.0,1,1.0,
1520,6/7/2020,152748,0.0,67.0,0,15,Platinum,1.0,2,0.0,524.88
1521,6/7/2020,152749,0.0,36.0,1,32,Silver,0.0,2,1.0,209.75
1522,6/8/2020,152750,0.0,77.0,0,5,Gold,0.0,2,1.0,2480.85
1523,6/8/2020,152751,1.0,48.0,0,37,Basic,3.0,0,1.0,1755.6
1524,6/8/2020,152752,1.0,78.0,0,30,Basic,3.0,1,1.0,95.05
1525,6/8/2020,152753,0.0,39.0,1,35,Platinum,3.0,1,0.0,1557.5
1526,6/9/2020,152754,0.0,68.0,0,49,Silver,1.0,0,1.0,1354.59
1527,6/10/2020,152756,1.0,18.0,1,39,Missing,0.0,2,0.0,
1528,6/11/2020,152757,1.0,74.0,0,40,Basic,0.0,0,1.0,2477.45
1529,6/11/2020,152758,0.0,34.0,0,38,Basic,3.0,0,0.0,1132.75
1530,6/11/2020,152759,,52.0,1,36,Basic,0.0,0,0.0,105.04
1531,6/12/2020,152760,0.0,67.0,1,41,Platinum,0.0,2,1.0,1689.87
1532,6/12/2020,152761,0.0,49.0,0,5,Silver,0.0,0,1.0,2401.32
1533,6/13/2020,152762,1.0,67.0,0,9,Basic,1.0,1,0.0,1847.47
1534,6/15/2020,152763,1.0,28.0,0,23,Basic,2.0,1,1.0,1430.18
1535,6/16/2020,152764,1.0,70.0,0,13,Basic,1.0,2,1.0,2819.18
1536,6/16/2020,152765,0.0,31.0,1,8,Basic,0.0,2,0.0,281.3
1537,6/16/2020,152766,0.0,52.0,0,30,Basic,0.0,0,1.0,1049.48
1538,6/17/2020,152767,0.0,41.0,0,5,Platinum,1.0,1,1.0,
1539,6/17/2020,152768,0.0,62.0,1,42,Basic,2.0,0,1.0,1023.12
1540,6/17/2020,152769,0.0,45.0,1,17,Platinum,1.0,0,1.0,469.5
1541,6/17/2020,152770,1.0,21.0,0,13,Platinum,2.0,0,0.0,2684.41
1542,6/18/2020,152771,1.0,41.0,0,11,Gold,0.0,0,0.0,414.17
1543,6/18/2020,152772,0.0,17.0,1,44,Silver,0.0,1,1.0,1687.03
1544,6/18/2020,152773,0.0,25.0,1,35,Silver,1.0,1,1.0,431.49
1545,6/18/2020,152774,1.0,34.0,0,6,Basic,0.0,0,,193.44
1546,6/19/2020,152775,0.0,24.0,0,4,Silver,0.0,2,1.0,469.54
1547,6/21/2020,152778,0.0,50.0,1,9,Missing,0.0,0,1.0,2734.44
1548,6/21/2020,152779,0.0,20.0,0,44,Basic,1.0,1,1.0,374.79
1549,6/21/2020,152780,0.0,26.0,0,34,Silver,3.0,1,1.0,936.79
1550,6/22/2020,152781,1.0,,0,46,Basic,1.0,0,0.0,1472.59
1551,6/22/2020,152782,1.0,50.0,1,45,Basic,1.0,0,0.0,1670.13
1552,6/22/2020,152783,0.0,78.0,0,7,Silver,0.0,1,0.0,1982.88
1553,6/23/2020,152784,0.0,53.0,1,29,Silver,0.0,0,0.0,1912.05
1554,6/23/2020,152785,0.0,56.0,1,21,Silver,2.0,0,1.0,1653.94
1555,6/23/2020,152786,0.0,33.0,1,43,Basic,2.0,0,1.0,
1556,6/24/2020,152787,1.0,64.0,1,44,Platinum,0.0,2,0.0,2059.46
1557,6/24/2020,152788,1.0,25.0,0,38,Basic,0.0,2,1.0,2760.05
1558,6/24/2020,152789,0.0,19.0,0,7,Basic,1.0,0,1.0,
1559,6/24/2020,152790,0.0,41.0,0,38,Platinum,3.0,0,1.0,2570.96
1560,6/24/2020,152791,1.0,29.0,1,26,Basic,2.0,0,1.0,1977.35
1561,6/25/2020,152792,1.0,46.0,0,43,Platinum,1.0,0,1.0,256.52
1562,6/25/2020,152793,0.0,38.0,1,19,Basic,0.0,1,1.0,
1563,6/25/2020,152794,1.0,26.0,0,33,Platinum,3.0,1,,857.01
1564,6/25/2020,152795,0.0,67.0,1,34,Missing,0.0,2,1.0,2898.65
1565,6/25/2020,152796,1.0,56.0,1,46,Basic,0.0,0,0.0,1096.02
1566,6/25/2020,152797,1.0,78.0,1,37,Gold,0.0,2,1.0,2477.3
1567,6/25/2020,152798,0.0,74.0,0,25,Basic,1.0,1,0.0,1297.82
1568,6/26/2020,152799,0.0,15.0,0,21,Platinum,0.0,1,1.0,2707.13
1569,6/26/2020,152800,0.0,32.0,0,24,Gold,0.0,2,0.0,1410.48
1570,6/27/2020,152801,0.0,24.0,0,42,Missing,1.0,0,0.0,1779.77
1571,6/27/2020,152802,0.0,25.0,0,27,Basic,2.0,0,1.0,749.03
1572,6/28/2020,152805,1.0,48.0,1,3,Basic,0.0,2,1.0,2436.03
1573,6/28/2020,152806,0.0,53.0,1,21,Basic,0.0,2,1.0,1332.48
1574,6/29/2020,152807,1.0,48.0,1,7,Gold,1.0,0,0.0,260.49
1575,6/29/2020,152808,0.0,35.0,0,9,Missing,0.0,0,0.0,27.0
1576,6/29/2020,152809,0.0,20.0,1,26,Basic,0.0,1,0.0,1446.68
1577,6/30/2020,152810,0.0,42.0,0,39,Basic,0.0,2,0.0,1406.11
1578,7/1/2020,152811,1.0,39.0,0,48,Basic,2.0,1,1.0,179.72
1579,7/2/2020,152812,0.0,21.0,0,6,Gold,,0,1.0,477.07
1580,7/3/2020,152813,1.0,45.0,0,13,Basic,0.0,1,0.0,2047.61
1581,7/3/2020,152814,0.0,71.0,1,28,Missing,0.0,1,,190.53
1582,7/4/2020,152815,0.0,51.0,1,35,Platinum,0.0,0,1.0,1261.34
1583,7/4/2020,152816,0.0,59.0,1,20,Basic,0.0,2,0.0,1247.08
1584,7/4/2020,152817,0.0,26.0,1,18,Silver,2.0,0,1.0,1156.49
1585,7/4/2020,152818,0.0,51.0,0,15,Platinum,1.0,0,1.0,1242.69
1586,7/4/2020,152819,0.0,55.0,1,45,Basic,0.0,1,1.0,1709.49
1587,7/5/2020,152820,0.0,19.0,0,43,Silver,0.0,0,1.0,1470.07
1588,7/5/2020,152821,0.0,76.0,1,35,Silver,1.0,2,1.0,
1589,7/5/2020,152822,0.0,78.0,1,41,Basic,1.0,0,1.0,86.13
1590,7/5/2020,152823,1.0,26.0,0,25,Basic,1.0,2,1.0,1938.9
1591,7/5/2020,152824,0.0,40.0,0,3,Basic,0.0,1,1.0,956.22
1592,7/6/2020,152825,1.0,34.0,1,30,Gold,1.0,0,0.0,2943.23
1593,7/6/2020,152826,0.0,40.0,0,4,Gold,1.0,1,,1895.05
1594,7/6/2020,152827,0.0,28.0,1,0,Gold,0.0,0,0.0,1706.13
1595,7/6/2020,152828,0.0,49.0,0,16,Silver,0.0,1,0.0,1244.44
1596,7/7/2020,152829,1.0,75.0,0,28,Silver,0.0,0,1.0,879.69
1597,7/8/2020,152830,1.0,38.0,1,8,Silver,3.0,1,1.0,592.18
1598,7/8/2020,152831,0.0,53.0,0,43,Silver,0.0,1,1.0,
1599,7/8/2020,152832,1.0,31.0,1,35,Platinum,1.0,1,1.0,2453.53
1600,7/8/2020,152833,0.0,48.0,0,9,Basic,3.0,0,1.0,
1601,7/9/2020,152834,,46.0,0,45,Basic,1.0,1,0.0,2621.11
1602,7/9/2020,152835,1.0,76.0,1,49,Platinum,0.0,0,1.0,1734.75
1603,7/9/2020,152836,0.0,70.0,0,31,Basic,2.0,0,,1631.46
1604,7/9/2020,152837,1.0,62.0,1,20,Basic,3.0,0,1.0,909.53
1605,7/9/2020,152838,1.0,57.0,0,25,Platinum,0.0,1,0.0,1359.64
1606,7/10/2020,152839,0.0,69.0,1,9,Missing,0.0,0,1.0,610.43
1607,7/11/2020,152840,0.0,39.0,1,12,Missing,1.0,1,0.0,1007.89
1608,7/12/2020,152842,0.0,32.0,0,31,Gold,0.0,0,,270.43
1609,7/13/2020,152843,1.0,46.0,0,37,Silver,1.0,0,1.0,
1610,7/13/2020,152844,0.0,55.0,0,10,Silver,0.0,2,0.0,
1611,7/13/2020,152845,1.0,51.0,1,20,Basic,0.0,0,1.0,1515.2
1612,7/13/2020,152846,0.0,50.0,1,44,Basic,1.0,2,1.0,927.66
1613,7/13/2020,152847,0.0,47.0,0,12,Basic,2.0,1,0.0,831.81
1614,7/14/2020,152848,0.0,65.0,0,3,Missing,,0,0.0,1928.1
1615,7/14/2020,152849,1.0,56.0,1,11,Silver,2.0,0,1.0,142.06
1616,7/14/2020,152850,1.0,76.0,0,3,Platinum,3.0,0,0.0,775.85
1617,7/14/2020,152851,1.0,46.0,1,48,Silver,1.0,2,,
1618,7/14/2020,152852,0.0,37.0,0,24,Platinum,1.0,1,,1319.68
1619,7/14/2020,152853,0.0,18.0,0,24,Silver,0.0,0,1.0,1746.45
1620,7/14/2020,152854,0.0,68.0,1,3,Basic,0.0,2,1.0,569.55
1621,7/15/2020,152855,1.0,72.0,1,38,Basic,1.0,1,1.0,2727.77
1622,7/15/2020,152856,1.0,28.0,0,34,Platinum,2.0,0,,1500.3
1623,7/15/2020,152857,0.0,72.0,1,23,Basic,0.0,1,0.0,2859.19
1624,7/16/2020,152858,1.0,78.0,1,45,Basic,2.0,2,0.0,575.15
1625,7/17/2020,152859,1.0,42.0,1,47,Gold,0.0,2,1.0,532.06
1626,7/18/2020,152860,1.0,22.0,1,36,Basic,0.0,0,0.0,432.25
1627,7/18/2020,152861,0.0,,1,2,Basic,0.0,1,0.0,400.75
1628,7/19/2020,152862,0.0,70.0,0,14,Basic,1.0,0,1.0,1763.31
1629,7/20/2020,152863,0.0,54.0,0,9,Platinum,1.0,0,1.0,1285.09
1630,7/20/2020,152864,1.0,42.0,0,2,Platinum,2.0,1,1.0,932.8
1631,7/21/2020,152865,0.0,43.0,0,40,Basic,0.0,1,,2892.37
1632,7/22/2020,152866,0.0,48.0,0,1,Basic,0.0,0,0.0,830.35
1633,7/23/2020,152867,0.0,31.0,0,39,Basic,2.0,2,1.0,2778.69
1634,7/24/2020,152868,0.0,20.0,1,32,Silver,1.0,0,1.0,2463.71
1635,7/24/2020,152869,1.0,63.0,1,21,Basic,2.0,0,1.0,2777.64
1636,7/24/2020,152870,1.0,24.0,0,24,Gold,0.0,2,1.0,2977.78
